"Review_ID","Model_Name","Review_Date","Location","User_Type","Source","Ownership_Months","Review_Text"
"REV05354","Dio","2025-11-26","Delhi NCR","Office Goer","YouTube Comments","22","Mixed review for Dio. City use ke liye best hai - nippy, easy to handle, good mileage. Highway use ke liye nahi is best - vibrations aate hain, stability thodi kam lagti hai. Know your use case. Delhi traffic mein handle easy hai."
"REV05355","Activa 125","2024-12-19","Bangalore","Office Goer","Service Center","5","Activa 125 ka service cost bahut zyada hai. Har 3000 km pe service le jaao, aur 1500-2000 rupees le lete hain. Mileage bhi sirf 38-40 aa raha hai jo claim se kam hai. heat bahut aati hai. build quality acchi hai. city mein bhi accha."
"REV05356","CB350 Hness","2025-11-24","Delhi NCR","Beginner Rider","Facebook","20","Bought CB350 Hness 20 months ago. Had some teething issues initially but things settled down. Mileage is good, handling is sharp, but the service center near my area has poor customer service. New rider ke liye manageable hai."
"REV05357","CB350RS","2026-05-11","Bangalore","Track Rider","BikeWale","25","CB350RS leke life set ho gayi bhai. Mileage 55+ aa raha hai highway pe. Engine smooth, no vibrations till 80kmph. Best bike in this segment without any doubt. Buy kar lo bina soche. daily commute ke liye perfect."
"REV05358","Dio","2026-01-01","Rural Uttar Pradesh","Track Rider","YouTube Comments","12","Dio liye 12 mahine ho gaye. Pros: fuel efficient, reliable, low maintenance generally. Cons: service centre rude staff, storage cramped, vibration at highway speeds. Net net okay hai. on road price zyada lag raha tha. storage kam hai. service center nearby hai. mileage mast hai. Rural areas mein petrol pump door hote hain so mileage matters."
"REV05359","CBR1000RR-R Fireblade","2025-02-15","Hyderabad","Female Rider","Facebook","6","Finally fulfilled my dream with CBR1000RR-R Fireblade. The way this bike handles is supernatural. CBR series is legendary and this lives up to every bit of the legacy. Absolutely stellar machine. EMI affordable hai. Cyberabad roads are smooth so this bike shines. Ladies ke liye handling bahut easy hai."
"REV05360","CBR1000RR-R Fireblade","2026-05-09","Pune","Female Rider","BikeWale","29","CBR1000RR-R Fireblade is worth every lakh spent. The inline 4 cylinder engine is music to the ears. Performance is breathtaking. Honda reliability combined with superbike performance - can't ask for more. bibi bhi khush hai. life set ho gayi. mileage mast hai. pothole mein problem."
"REV05361","Activa 6G","2024-02-19","Lucknow","Office Goer","Team-BHP","20","Service center ka experience worst tha. Activa 6G leke gaya tha minor issue ke liye, inhone 3 din rakh liya aur zyada charge kiya. Honda authorized center se itni badtameezi unexpected thi. pickup zabardast. first service free mila. thoda improve karo Honda. bibi bhi khush hai. Lucknow ki sadkon pe bahut comfortable."
"REV05362","Activa 6G","2025-02-05","Mumbai","Track Rider","MouthShut","2","Scooter bahut smooth hai. Activa 6G ka mileage city mein bhi 45+ aa raha hai. Boot space thoda kam hai but overall value for money. Service center ka staff cooperative hai. resale value acchi hai. mileage mast hai."
"REV05363","Activa 6G","2026-05-19","Lucknow","Office Goer","Team-BHP","30","Vibration feel hota hai Activa 6G mein high speed pe. 70+ pe haath kaanpne lagte hain. Service center ne kaha normal hai but mujhe nahi lagta. Expected better from Honda."
"REV05364","Activa 125","2024-04-02","Rural Uttar Pradesh","Office Goer","YouTube Comments","16","Activa 125 se kaafi hadd tak satisfied hoon. Mileage aur looks acche hain. But after sales service improve karna chahiye Honda ko. Waiting time at service centre bahut zyada hai. service center nearby hai. no complaints. Kutcha raaste pe bhi suspension ne saath diya."
"REV05365","Activa 125","2025-12-12","Kolkata","Female Rider","Facebook","16","Bhai Activa 125 leke bahut khush hoon. Colour options bhi acche hain. Starting problem kabhi nahi aai. Maintenance cost bhi low hai. Overall 5 star from my side. vibration feel hota hai. thoda improve karo Honda. resale value acchi hai. bhai kya bike hai. Durga Puja mein naya liya tha."
"REV05366","SP 125","2025-11-19","Bangalore","Family User","YouTube Comments","2","SP 125 is the best commuter motorcycle I have owned. Fuel efficiency is class leading. Build quality feels premium. After 2 months, still feels like new. Honda delivers on promises. build quality acchi hai."
"REV05367","Dio","2025-03-18","Kolkata","Office Goer","BikeWale","18","Office se ghar, market, everywhere Dio ne saath diya. Reliable bike hai. 18 months mein sirf routine service. Koi bada problem nahi aaya. Honda zindabad! insurance cheap tha. ekdum mast. bahut khush hoon. city mein bhi accha. City traffic mein nippy hai."
"REV05368","Dio","2025-02-20","Rural Uttar Pradesh","Family User","Service Center","1","Honest review after 1 months: Dio reliable hai, never left me stranded. But the seat gets uncomfortable after 30+ mins, storage is a joke, and AC cabin would be nice lol. Overall decent. thoda improve karo Honda. on road price zyada lag raha tha. build quality acchi hai. Ghar ke sab kaam aasaan ho gaye."
"REV05369","CB350 Hness","2024-12-11","Rural Uttar Pradesh","Enthusiast","Twitter","18","Toured Rajasthan on my CB350 Hness for 4 days straight. Bike performed flawlessly. Comfortable seating, good wind protection, excellent brakes. Honda CB350 Hness is a true long distance companion. vibration feel hota hai. pothole mein problem. first service free mila. Kutcha raaste pe bhi suspension ne saath diya. Weekend rides ke liye waiting rehti hai."
"REV05370","CBR650R","2024-07-12","Pune","Track Rider","Instagram","19","CBR650R - incredible motorcycle, challenging ownership. The engineering is flawless and performance is epic. But the practical aspects of owning a superbike in India - service, parts, fuel cost - are sobering. ekdum mast. Circuit pe bahut engaging hai."
"REV05371","CBR650R","2025-03-16","Chennai","Family User","Team-BHP","30","CBR650R is a phenomenal machine on track and highways but the ownership experience in India needs improvement. Service centers are few, parts are expensive, and city riding is uncomfortable due to heat. bibi bhi khush hai. resale value acchi hai. insurance cheap tha."
"REV05372","Dio","2025-12-14","Delhi NCR","Track Rider","YouTube Comments","2","After using Dio for 2 months, I can say it's good but not great. The engine is refined and fuel efficiency is commendable. However, the seat comfort and storage space are areas needing improvement. vibration feel hota hai. first service free mila. ekdum mast. Delhi ki garmi mein bhi accha kiya. Track pe iska alag hi character nikalta hai."
"REV05373","Dio","2024-10-07","Rural Uttar Pradesh","Track Rider","BikeWale","12","Dio ka service cost bahut zyada hai. Har 3000 km pe service le jaao, aur 1500-2000 rupees le lete hain. Mileage bhi sirf 38-40 aa raha hai jo claim se kam hai. Rural areas mein petrol pump door hote hain so mileage matters. Circuit pe bahut engaging hai."
"REV05374","Activa 125","2025-02-11","Rural Uttar Pradesh","Daily Commuter","BikeWale","12","Positive side pe Activa 125 bahut stylish lagti hai aur mileage bhi accha hai. But negative side mein - seat hard hai long rides ke liye, storage bahut limited hai. 3.5/5 deta hoon. bahut accha hai. value for money hai. highway pe mast. engine smooth hai."
"REV05375","CBR650R","2026-05-22","Hyderabad","Daily Commuter","YouTube Comments","1","CBR650R is a phenomenal machine on track and highways but the ownership experience in India needs improvement. Service centers are few, parts are expensive, and city riding is uncomfortable due to heat. ekdum mast. service center nearby hai. highway pe mast. recommend karunga. Cyberabad roads are smooth so this bike shines. Daily 30km commute karta hoon bina kisi tension ke."
"REV05376","Activa 125","2025-10-18","Chennai","Enthusiast","Facebook","21","Service center ka experience worst tha. Activa 125 leke gaya tha minor issue ke liye, inhone 3 din rakh liya aur zyada charge kiya. Honda authorized center se itni badtameezi unexpected thi. resale value acchi hai. EMI affordable hai. maintenance low hai. life set ho gayi. Chennai traffic is no joke, but this handles it. Group rides mein sab impress ho jaate hain."
"REV05377","CB350 Hness","2024-03-01","Mumbai","Family User","BikeWale","18","Office goer hoon, CB350 Hness se bahut satisfied hoon. City traffic mein handle karna easy hai. Mileage 50kmpl consistently aa raha hai. Service cost reasonable hai. No regrets. EMI affordable hai. city mein bhi accha. first service free mila. no complaints."
"REV05378","Activa 6G","2025-05-24","Rural Uttar Pradesh","Family User","Service Center","13","Maine Activa 6G liya 13 mahine pehle aur mast experience raha hai. Mileage bahut accha hai, daily commute ke liye perfect hai. Honda ki build quality pe trust hai. Highly recommend karunga apne area ke logo ko. recommend karunga."
"REV05379","CB350RS","2024-09-03","Lucknow","Track Rider","Team-BHP","24","CB350RS ka resale value bahut kam hai. Itne paise lagao aur depreciation itni tez. Plus service cost zyada, parts costly. Total ownership cost bahut high nikla. Not recmmended."
"REV05380","SP 125","2024-10-06","Lucknow","Office Goer","Facebook","30","SP 125 - good bike with some issues. Engine and mileage excellent. But build quality of plastics is below par, seat could be softer, and service experience varies by dealer. 3.5/5. service center nearby hai. ekdum mast. Hazratganj se Gomti nagar tak roze jaata hoon."
"REV05381","Activa 125","2025-02-28","Lucknow","Daily Commuter","BikeWale","18","Pathetic experience with Activa 125. Bought 18 months back, already had 2 major issues. Brake pads worn out early, and the self-start has become unreliable. Not worth the price. highway pe mast. heat bahut aati hai. value for money hai. recommend karunga. Hazratganj se Gomti nagar tak roze jaata hoon. Office aane jaane mein bahut convenient."
"REV05382","SP 125","2024-10-09","Hyderabad","Daily Commuter","Instagram","15","Tremendous value in SP 125. The twin cylinder engine is smooth as butter. Took it on a 500km trip, no fatigue at all. This is exactly what Indian riders need. 5/5 stars. mileage mast hai. service costly hai. Office aane jaane mein bahut convenient."
"REV05383","Activa 125","2025-07-16","Lucknow","Family User","YouTube Comments","15","Mixed review for Activa 125. City use ke liye best hai - nippy, easy to handle, good mileage. Highway use ke liye nahi is best - vibrations aate hain, stability thodi kam lagti hai. Know your use case. recommend karunga. on road price zyada lag raha tha. Hazratganj se Gomti nagar tak roze jaata hoon. Poori family ka kaam ek bike se ho jaata hai."
"REV05384","Activa 125","2024-10-09","Kolkata","Track Rider","MouthShut","6","Activa 125 ek reliable daily rider hai. Koi bada issue nahi aaya, but chhoti chhoti cheezein hain jo irritate karti hain - dim headlight, hard seat, limited storage. Honda ko premium feel dena chahiye. storage kam hai. bahut khush hoon. pickup zabardast. pothole mein problem. Circuit pe bahut engaging hai."
"REV05385","CBR650R","2024-02-15","Bangalore","Daily Commuter","MouthShut","21","CBR650R - incredible motorcycle, challenging ownership. The engineering is flawless and performance is epic. But the practical aspects of owning a superbike in India - service, parts, fuel cost - are sobering. vibration feel hota hai. value for money hai. mileage mast hai. thoda improve karo Honda. Tech park commute ke liye perfect."
"REV05386","Activa 125","2024-06-26","Pune","Family User","Twitter","6","Activa 125 mein seat height thodi zyada hai. Short log jaise main uncomfortable feel karte hain traffic mein. Honda ko ye improve karna chahiye tha. Suspension bhi hard lagti hai. IT hub commute ke liye perfect."
"REV05387","Activa 125","2024-03-17","Hyderabad","Office Goer","Service Center","26","My Activa 125 has been my faithful companion for 26 months now. The ride is smooth and comfortable even on Bangalore's bad roads. Storage could be more but the overall package is great value."
"REV05388","Activa 6G","2024-08-17","Hyderabad","Track Rider","Facebook","7","Mixed review for Activa 6G. City use ke liye best hai - nippy, easy to handle, good mileage. Highway use ke liye nahi is best - vibrations aate hain, stability thodi kam lagti hai. Know your use case. life set ho gayi."
